match_id,league_id,week,date,home_team_id,home_team,home_goals,away_team_id,away_team,away_goals,season,home_footballer_id,away_footballer_id,is_played
1105,tr2,Week 18,2022-12-17,18,Bodrum FK,0,10,Samsunspor,0,22/23,484,272,True
1106,tr2,Week 18,2022-12-17,55,Sakaryaspor,2,47,Gençlerbirliği SK,1,22/23,1516,1292,True
1107,tr2,Week 18,2022-12-17,57,Yeni Malatyaspor,1,48,Ankara Keçiörengücü,0,22/23,1559,1312,True
1108,tr2,Week 18,2022-12-17,8,Eyüpspor,0,44,Boluspor,0,22/23,227,1209,True
1109,tr2,Week 18,2022-12-18,43,Bandırmaspor,1,52,Pendikspor,0,22/23,1177,1417,True
1110,tr2,Week 19,2022-12-24,52,Pendikspor,0,53,Manisa FK,0,22/23,1417,1468,True
1111,tr2,Week 19,2022-12-25,44,Boluspor,3,46,Erzurumspor FK,1,22/23,1209,1262,True
1112,tr2,Week 19,2022-12-25,48,Ankara Keçiörengücü,2,8,Eyüpspor,1,22/23,1312,227,True
1113,tr2,Week 19,2022-12-25,47,Gençlerbirliği SK,2,43,Bandırmaspor,5,22/23,1292,1177,True
1114,tr2,Week 19,2022-12-25,10,Samsunspor,2,54,Adanaspor,1,22/23,272,1485,True
1115,tr2,Week 19,2022-12-26,7,Göztepe,0,18,Bodrum FK,1,22/23,178,484,True
1116,tr2,Week 20,2023-01-14,44,Boluspor,3,53,Manisa FK,1,22/23,1209,1468,True
1117,tr2,Week 20,2023-01-14,48,Ankara Keçiörengücü,1,6,Caykur Rizespor,1,22/23,1312,162,True
1118,tr2,Week 20,2023-01-14,7,Göztepe,0,55,Sakaryaspor,1,22/23,178,1516,True
1119,tr2,Week 20,2023-01-15,57,Yeni Malatyaspor,1,18,Bodrum FK,3,22/23,1559,484,True
1120,tr2,Week 20,2023-01-16,52,Pendikspor,1,46,Erzurumspor FK,1,22/23,1417,1262,True
1121,tr2,Week 21,2023-01-21,46,Erzurumspor FK,0,7,Göztepe,1,22/23,1262,178,True
1122,tr2,Week 21,2023-01-21,47,Gençlerbirliği SK,5,44,Boluspor,1,22/23,1292,1209,True
1123,tr2,Week 21,2023-01-22,18,Bodrum FK,1,48,Ankara Keçiörengücü,2,22/23,484,1312,True
1124,tr2,Week 21,2023-01-22,8,Eyüpspor,1,10,Samsunspor,4,22/23,227,272,True
1125,tr2,Week 21,2023-01-22,54,Adanaspor,2,57,Yeni Malatyaspor,2,22/23,1485,1559,True
1126,tr2,Week 22,2023-01-27,7,Göztepe,3,43,Bandırmaspor,1,22/23,178,1177,True
1127,tr2,Week 22,2023-01-28,52,Pendikspor,0,47,Gençlerbirliği SK,1,22/23,1417,1292,True
1128,tr2,Week 22,2023-01-29,54,Adanaspor,1,18,Bodrum FK,2,22/23,1485,484,True
1129,tr2,Week 22,2023-01-29,57,Yeni Malatyaspor,2,8,Eyüpspor,1,22/23,1559,227,True
1130,tr2,Week 22,2023-01-30,10,Samsunspor,2,46,Erzurumspor FK,1,22/23,272,1262,True
1131,tr2,Week 23,2023-02-04,44,Boluspor,1,52,Pendikspor,3,22/23,1209,1417,True
1132,tr2,Week 23,2023-02-04,6,Caykur Rizespor,5,57,Yeni Malatyaspor,1,22/23,162,1559,True
1133,tr2,Week 23,2023-02-05,53,Manisa FK,1,10,Samsunspor,1,22/23,1468,272,True
1134,tr2,Week 23,2023-02-05,47,Gençlerbirliği SK,1,7,Göztepe,0,22/23,1292,178,True
1135,tr2,Week 23,2023-02-05,55,Sakaryaspor,2,48,Ankara Keçiörengücü,0,22/23,1516,1312,True
1136,tr2,Week 23,2023-02-06,8,Eyüpspor,,18,Bodrum FK,,22/23,227,484,False
1137,tr2,Week 23,2023-02-28,8,Eyüpspor,1,18,Bodrum FK,0,22/23,227,484,True
1138,tr2,Week 24,2023-03-03,7,Göztepe,1,44,Boluspor,1,22/23,178,1209,True
1139,tr2,Week 24,2023-03-04,48,Ankara Keçiörengücü,3,43,Bandırmaspor,1,22/23,1312,1177,True
1140,tr2,Week 24,2023-03-04,10,Samsunspor,2,6,Caykur Rizespor,0,22/23,272,162,True
1141,tr2,Week 25,2023-03-08,46,Erzurumspor FK,0,48,Ankara Keçiörengücü,1,22/23,1262,1312,True
1142,tr2,Week 25,2023-03-08,53,Manisa FK,2,18,Bodrum FK,1,22/23,1468,484,True
1143,tr2,Week 25,2023-03-09,43,Bandırmaspor,0,8,Eyüpspor,1,22/23,1177,227,True
1144,tr2,Week 25,2023-03-09,55,Sakaryaspor,0,10,Samsunspor,1,22/23,1516,272,True
1145,tr2,Week 26,2023-03-11,7,Göztepe,1,52,Pendikspor,1,22/23,178,1417,True
1146,tr2,Week 26,2023-03-12,18,Bodrum FK,1,6,Caykur Rizespor,2,22/23,484,162,True
1147,tr2,Week 26,2023-03-13,10,Samsunspor,5,43,Bandırmaspor,0,22/23,272,1177,True
1148,tr2,Week 27,2023-03-18,47,Gençlerbirliği SK,0,10,Samsunspor,1,22/23,1292,272,True
1149,tr2,Week 27,2023-03-19,53,Manisa FK,0,8,Eyüpspor,1,22/23,1468,227,True
1150,tr2,Week 27,2023-03-19,44,Boluspor,3,48,Ankara Keçiörengücü,1,22/23,1209,1312,True
1151,tr2,Week 27,2023-03-20,55,Sakaryaspor,2,18,Bodrum FK,1,22/23,1516,484,True
1152,tr2,Week 28,2023-03-25,48,Ankara Keçiörengücü,2,47,Gençlerbirliği SK,2,22/23,1312,1292,True
1153,tr2,Week 28,2023-03-26,18,Bodrum FK,0,46,Erzurumspor FK,0,22/23,484,1262,True
1154,tr2,Week 28,2023-03-26,8,Eyüpspor,0,6,Caykur Rizespor,1,22/23,227,162,True
1155,tr2,Week 29,2023-03-28,44,Boluspor,1,10,Samsunspor,5,22/23,1209,272,True
1156,tr2,Week 29,2023-03-28,52,Pendikspor,2,48,Ankara Keçiörengücü,1,22/23,1417,1312,True
1157,tr2,Week 29,2023-03-29,43,Bandırmaspor,0,18,Bodrum FK,4,22/23,1177,484,True
1158,tr2,Week 29,2023-03-29,6,Caykur Rizespor,4,53,Manisa FK,2,22/23,162,1468,True
1159,tr2,Week 29,2023-03-30,55,Sakaryaspor,2,8,Eyüpspor,0,22/23,1516,227,True
1160,tr2,Week 30,2023-04-01,10,Samsunspor,4,52,Pendikspor,2,22/23,272,1417,True
1161,tr2,Week 30,2023-04-02,53,Manisa FK,2,47,Gençlerbirliği SK,1,22/23,1468,1292,True
1162,tr2,Week 30,2023-04-02,6,Caykur Rizespor,0,43,Bandırmaspor,0,22/23,162,1177,True
1163,tr2,Week 30,2023-04-03,8,Eyüpspor,1,46,Erzurumspor FK,1,22/23,227,1262,True
1164,tr2,Week 31,2023-04-07,44,Boluspor,1,18,Bodrum FK,4,22/23,1209,484,True
1165,tr2,Week 31,2023-04-07,7,Göztepe,1,10,Samsunspor,0,22/23,178,272,True
1166,tr2,Week 31,2023-04-08,55,Sakaryaspor,2,53,Manisa FK,0,22/23,1516,1468,True
1167,tr2,Week 31,2023-04-09,46,Erzurumspor FK,1,6,Caykur Rizespor,1,22/23,1262,162,True
1168,tr2,Week 32,2023-04-11,48,Ankara Keçiörengücü,2,7,Göztepe,3,22/23,1312,178,True
1169,tr2,Week 32,2023-04-11,18,Bodrum FK,2,52,Pendikspor,2,22/23,484,1417,True
1170,tr2,Week 32,2023-04-12,53,Manisa FK,0,43,Bandırmaspor,1,22/23,1468,1177,True
1171,tr2,Week 32,2023-04-12,8,Eyüpspor,0,47,Gençlerbirliği SK,2,22/23,227,1292,True
1172,tr2,Week 32,2023-04-13,6,Caykur Rizespor,2,55,Sakaryaspor,1,22/23,162,1516,True
1173,tr2,Week 33,2023-04-16,46,Erzurumspor FK,1,53,Manisa FK,3,22/23,1262,1468,True
1174,tr2,Week 33,2023-04-16,7,Göztepe,1,8,Eyüpspor,0,22/23,178,227,True
1175,tr2,Week 33,2023-04-17,43,Bandırmaspor,3,55,Sakaryaspor,2,22/23,1177,1516,True
1176,tr2,Week 33,2023-04-17,44,Boluspor,0,6,Caykur Rizespor,2,22/23,1209,162,True
1177,tr2,Week 34,2023-04-22,8,Eyüpspor,1,52,Pendikspor,1,22/23,227,1417,True
1178,tr2,Week 34,2023-04-23,6,Caykur Rizespor,5,47,Gençlerbirliği SK,3,22/23,162,1292,True
1179,tr2,Week 34,2023-04-23,10,Samsunspor,4,48,Ankara Keçiörengücü,1,22/23,272,1312,True
1180,tr2,Week 34,2023-04-24,43,Bandırmaspor,2,46,Erzurumspor FK,4,22/23,1177,1262,True
