player_id,footballer_id,footballer_name,Total played,Started,Minutes per game,Total minutes played,Team of the week,Goals conceded per game,Penalties saved,Saves per game,Succ. runs out per game,Goals conceded,Conceded from inside box,Conceded from outside box,Saves made,Goals prevented,Saves from inside box,Saves from outside box,Saves caught,Saves parried,Goals,Scoring frequency,Goals per game,Shots per game,Shots on target per game,Big chances missed,Goal conversion,Penalty goals,Penalty conversion,Free kick goals,Free kick conversion,Goals from inside the box,Goals from outside the box,Headed goals,Left foot goals,Right foot goals,Penalty won,Assists,Expected Assists (xA),Touches per game,Big chances created,Key passes per game,Accurate per game,Acc. own half,Acc. opposition half,Acc. long balls,Acc. chipped passes,Acc. crosses,Clean sheets,Interceptions per game,Tackles per game,Possession won (final third),Balls recovered per game,Dribbled past per game,Clearances per game,Errors leading to shot,Errors leading to goal,Penalties committed,Succ. dribbles,Total duels won,Ground duels won,Aerial duels won,Possession lost,Fouls,Was fouled,Offsides,Goal kicks per game,Yellow,Yellow-Red,Red cards,Average Sofascore Rating
1293,1293,Ensar Kemaloğlu,26,12,48,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,0,0%,0,0%,0/1,0%,0/4,0/7,0,0,0,0,3,0,29.8,1,0.7,15.3 (79%),6.3 (88%),9.3 (68%),0.9 (46%),1.0 (49%),0.4 (23%),0,0.4,1,0.1,1.8,0.4,0.4,0,0,0,0.5 (52%),3.0 (48%),2.7 (49%),0.3 (40%),8.2,1.3,1.1,0.1,0,3,0,0,6.77
1294,1294,Buğra Çağıran,18,11,49,886,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,886min,0.1,1.4,0.5,0,4%,0,0%,0/4,0%,01-Oct,0/16,0,0,1,0,3,0,34.4,3,1.8,15.2 (71%),5.1 (85%),11.5 (58%),1.2 (53%),1.6 (49%),1.4 (31%),0,0.5,1,0.3,2.7,0.2,0.4,0,0,0,0.6 (59%),2.8 (53%),1.8 (47%),1.1 (68%),11.5,0.9,0.2,0.1,0,2,0,0,7.13
1295,1295,Michal Nalepa,25,16,62,1545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,386min,0.2,1.2,0.4,0,13%,0,0%,0/1,0%,03-Sep,Jan-21,0,1,3,0,2,0,48,3,1,25.0 (75%),11.3 (86%),14.8 (65%),1.8 (36%),2.4 (50%),1.1 (43%),0,1.2,1.5,0.3,3.8,0.7,0.6,0,0,0,0.7 (39%),2.8 (41%),2.8 (42%),0.1 (22%),13.4,1.6,0.6,0,0,5,0,0,6.99
1296,1296,Jimmy Durmaz,2,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,14.5,0,0,8.5 (74%),4.0 (100%),4.5 (53%),0.5 (33%),0.0 (0%),0.0 (0%),0,0.5,0,0,0,0,0,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),5,0,0,0,0,1,0,0,6.55
1297,1297,Arda Temur,1,1,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,71,0,0,35.0 (81%),19.0 (90%),17.0 (74%),5.0 (83%),2.0 (100%),1.0 (100%),0,0,1,0,5,1,0,0,0,0,1.0 (100%),9.0 (60%),6.0 (67%),3.0 (50%),13,0,4,0,0,0,0,0,7.1
1298,1298,Aias Aosman,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,16,0,2,7.0 (70%),1.0 (100%),7.0 (64%),0.0 (0%),0.0 (0%),1.0 (50%),0,0,2,0,1,0,0,0,0,0,0.0 (0%),2.0 (100%),2.0 (100%),0.0 (0%),5,0,0,0,0,0,0,0,7.1
1299,1299,Metehan Mimaroğlu,27,25,82,2205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,200min,0.4,2.9,1.1,10,14%,0,0,0/1,0%,Sep-43,Feb-35,1,3,7,1,4,0,43.7,10,1.7,16.6 (78%),4.9 (85%),12.5 (65%),0.3 (36%),0.9 (51%),0.8 (21%),0,0.4,0.9,0.6,3.9,0.6,0.9,0,1,0,1.1 (40%),3.9 (40%),3.1 (39%),0.7 (47%),14.7,0.9,1,0.3,0,2,0,0,7.15
1300,1300,Amilton,26,25,80,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,347min,0.2,1.6,0.6,6,15%,0,0%,0,0%,Jun-36,0/5,1,2,3,2,6,0,43.3,12,1.4,11.2 (61%),3.0 (71%),8.9 (52%),0.4 (48%),0.5 (42%),0.7 (22%),0,0.4,1.4,0.6,4,0.6,0.8,0,0,0,2.1 (44%),6.8 (49%),5.0 (48%),1.8 (53%),18.7,1.2,1.6,0.3,0,7,0,0,7.12
1301,1301,Mete Demir,25,13,42,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,525min,0.1,0.5,0.2,0,17%,0,0%,0,0%,01-Oct,01-Feb,0,2,0,0,0,0,21.8,2,0.4,9.4 (81%),3.1 (88%),6.5 (71%),0.1 (33%),0.4 (60%),0.2 (22%),0,0.4,0.8,0.3,1.4,0.4,0.2,0,0,0,0.8 (42%),3.2 (50%),2.8 (53%),0.4 (35%),6.5,0.3,1.2,0.2,0,1,0,0,6.7
1302,1302,Samed Onur,21,0,16,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326min,0,0.4,0.2,0,13%,0,0%,01-Jan,100%,0/5,01-Mar,0,1,0,0,0,0,12,1,0.2,6.1 (80%),3.0 (88%),3.3 (70%),0.3 (46%),0.4 (67%),0.1 (33%),0,0.2,0.4,0.1,0.9,0.4,0.2,0,0,0,0.2 (44%),1.3 (49%),1.2 (54%),0.1 (27%),2.7,0.2,0.6,0,0,1,0,0,6.75
1303,1303,Elias Durmaz,9,7,66,590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.3,0.1,0,0%,0,0%,0,0%,0/1,0/2,0,0,0,0,0,0,43.2,0,0.2,17.0 (70%),7.3 (80%),9.8 (61%),1.4 (33%),1.3 (39%),0.1 (13%),0,1,2,0.1,3.8,0.9,2.2,0,0,0,1.0 (69%),3.6 (57%),3.3 (60%),0.2 (33%),10.2,1,0.3,0,0,2,0,0,6.7
1304,1304,Moussa Djitté,6,4,57,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74
1305,1305,Gökhan Altıparmak,20,5,32,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,641min,0.1,0.5,0.3,1,10%,0,0%,0,0%,01-Sep,0/1,1,0,0,0,0,0,12.7,0,0.5,4.8 (68%),2.0 (95%),2.8 (56%),0.1 (17%),0.1 (50%),0.0 (0%),0,0.3,0.3,0.4,1.6,0.2,0.4,0,0,0,0.3 (25%),2.1 (34%),0.9 (29%),1.2 (40%),4.9,0.8,0.4,0.4,0,1,0,0,6.62
1306,1306,Mustapha Yatabaré,9,0,19,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.8,0.1,1,0%,0,0%,0,0%,0/4,0/3,0,0,0,0,0,0,10.1,0,0.4,5.2 (80%),2.0 (95%),3.2 (67%),0.1 (50%),0.1 (100%),0.0 (0%),0,0,0.3,0.2,0.8,0.1,0,0,0,0,0.2 (67%),2.0 (55%),0.7 (55%),1.3 (55%),2.6,0.3,0.1,0.4,0,0,0,0,6.71
1307,1307,Çağrı Fedai,9,1,19,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.9,0.2,2,0%,0,0%,0,0%,0/8,0,0,0,0,0,1,0,10.2,0,0.3,4.2 (73%),0.7 (67%),3.7 (73%),0.2 (40%),0.3 (60%),0.1 (50%),0,0,0.2,0.3,0.9,0,0.1,0,0,0,0.3 (43%),0.8 (26%),0.7 (35%),0.1 (10%),3.2,0.2,0.1,0.1,0,0,0,0,6.67
1308,1308,Emre Satılmış,1,1,90,90,0,3,0,2.0 (40%),1.0 (100%),3,2,1,2,0,1,1,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,48,0,0,23.0 (70%),21.0 (75%),2.0 (40%),5.0 (36%),2.0 (50%),0.0 (0%),0,0,1,0,13,0,0,1,0,0,0.0 (0%),2.0 (100%),2.0 (100%),0.0 (0%),10,0,0,0,7,0,0,0,6.3
1309,1309,Metin Uçar,28,28,90,2520,1,1.3,0/7,2.4 (65%),0.5 (100%),36,32,4,67,0,47,20,0,13,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,46.6,0,0,27.2 (73%),22.1 (94%),5.1 (37%),8.5 (46%),3.0 (73%),0.0 (0%),9,0,0,0,9.8,0,0.7,0,0,1,0.0 (0%),0.6 (95%),0.3 (88%),0.4 (100%),10.5,0,0.3,0,8.9,5,0,0,6.98
1310,1310,Mehmet Erdoğan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,1311,Batuhan Ataç,1,0,26,26,0,1,0,1.0 (50%),0.0 (0%),1,1,0,1,0,1,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,17,0,0,8.0 (89%),8.0 (89%),0.0 (0%),3.0 (75%),2.0 (100%),0.0 (0%),0,0,0,0,7,0,0,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),1,0,0,0,4,0,0,0,6.7
1312,1312,Steven Caulker,26,25,83,2145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.3,0.1,0,0%,0,0%,0,0%,0/8,0,0,0,0,0,0,0,50,1,0.3,34.7 (84%),26.6 (95%),8.1 (62%),2.2 (36%),1.4 (44%),0.0 (0%),7,0.7,0.6,0,2,0.2,4.3,2,0,0,0.0 (50%),3.0 (59%),0.8 (61%),2.3 (58%),7.1,0.3,0.2,0,0,3,0,0,6.77
1313,1313,Arda Şengül,26,25,89,2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1151min,0.1,0.7,0.1,1,12%,0,0%,0,0%,Feb-14,0/3,2,0,0,0,1,0,68.4,2,0.4,47.0 (84%),31.6 (91%),15.5 (71%),5.6 (56%),4.7 (57%),0.1 (14%),9,0.6,1.6,0,4.3,0.2,4.8,0,0,1,0.1 (75%),5.5 (65%),2.0 (63%),3.5 (66%),10.7,0.8,0.3,0,0,7,0,0,7.05
1314,1314,Mert Kula,5,4,72,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361min,0.2,2,0.4,2,10%,0,0%,0,0%,01-Aug,0/2,1,0,0,0,0,0,59,0,0,45.8 (89%),32.0 (95%),13.8 (79%),3.8 (63%),0.4 (29%),0.0 (0%),1,0.6,0.8,0,2.6,0,2.2,0,0,0,0.4 (100%),3.0 (58%),1.6 (57%),1.4 (58%),5.8,1,0.4,0,0,0,0,0,7.05
1315,1315,Oğuzcan Çalışkan,8,4,58,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0,0,0%,0,0%,0,0%,0/3,0,0,0,0,0,0,0,30.8,0,0,15.9 (77%),10.1 (92%),5.8 (57%),2.6 (54%),1.5 (52%),0.0 (0%),1,1.3,1.4,0.1,1.8,0.1,3,0,1,1,0.1 (33%),3.3 (54%),1.8 (67%),1.5 (44%),6.6,0.8,0.3,0,0,0,0,1,6.61
1316,1316,Ali Dere,27,23,73,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1958min,0,0.5,0.1,2,7%,0,0%,0,0%,01-Jun,0/8,0,1,0,0,2,0,44.6,7,0.6,20.6 (81%),9.9 (87%),11.6 (68%),1.7 (49%),1.4 (55%),0.8 (29%),4,1,1.4,0.1,2.4,0.2,2.3,1,0,1,0.2 (50%),2.4 (54%),1.9 (56%),0.6 (47%),10.6,0.7,0.2,0.1,0,2,0,0,6.92
1317,1317,Süleyman Luş,14,9,59,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0,0,0%,0,0%,0,0%,0/2,0/4,0,0,0,0,1,0,40.6,2,1.1,16.9 (71%),8.4 (87%),10.0 (54%),1.4 (32%),1.4 (38%),1.4 (34%),2,0.4,1,0.4,2.4,0.6,2.2,0,1,1,0.3 (67%),1.9 (44%),1.5 (47%),0.4 (38%),11.7,0.9,0.2,0,0,2,0,0,6.78
1318,1318,Mahmut Akan,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,20,0,0,14.0 (93%),7.0 (100%),7.0 (78%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,2,0,2,1,1,0,0,0,0.0 (0%),3.0 (75%),2.0 (67%),1.0 (100%),3,0,0,0,0,0,0,0,6.8
1319,1319,Uğur Kaan Yıldız,24,19,74,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.2,0,0,0%,0,0%,0,0%,0/2,0/2,0,0,0,0,2,0,52.5,3,1,25.2 (79%),13.2 (87%),13.4 (62%),3.3 (51%),1.5 (47%),1.4 (30%),6,1.4,1.4,0.3,3.6,0.5,2,0,0,0,0.6 (52%),2.9 (49%),2.5 (55%),0.4 (30%),13.2,0.5,0.5,0,0,2,0,0,6.93
1320,1320,Erkam Develi,28,28,87,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2446min,0,0.3,0.1,0,11%,0,0%,0,0%,0,01-Sep,0,0,1,0,0,0,65.5,2,0.5,45.9 (86%),25.9 (94%),20.1 (77%),3.3 (65%),2.5 (55%),0.1 (38%),0,1.5,2.3,0.4,5.4,1.1,1.3,0,2,0,0.8 (60%),4.8 (52%),3.8 (51%),1.0 (57%),9.8,1.6,0.7,0,0,4,0,0,6.97
1321,1321,Oğuzhan Ayaydın,17,8,47,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,396min,0.1,0.8,0.2,0,15%,0,0%,0,0%,02-Jun,0/7,0,0,2,0,0,0,28.4,0,0.2,16.4 (84%),8.9 (89%),7.5 (75%),0.8 (56%),0.6 (65%),0.1 (14%),0,0.6,1.8,0.3,3.6,0.8,0.6,0,0,0,0.5 (69%),3.9 (59%),3.4 (63%),0.5 (45%),5.1,0.9,1.1,0.1,0,2,0,0,6.81
1322,1322,Orhan Nahırcı,21,14,60,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.2,0,1,0%,0,0%,0,0%,0/3,0/1,0,0,0,0,0,0,38.7,1,0.2,16.3 (73%),9.0 (85%),7.7 (58%),1.9 (40%),1.3 (49%),0.3 (24%),5,0.8,1.7,0.1,2.4,0.3,2.6,2,0,0,0.2 (50%),3.0 (61%),2.0 (58%),1.0 (67%),10,0.7,0,0,0,8,0,0,6.79
1323,1323,Aliou Traoré,26,18,66,1710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.6,0.2,1,0%,0,0%,0,0%,0/4,0/12,0,0,0,1,1,0,35.8,5,0.5,19.6 (83%),9.5 (91%),10.2 (74%),1.3 (60%),0.6 (50%),0.1 (18%),0,0.7,1.3,0.2,4.1,0.5,0.5,0,0,0,0.9 (51%),4.8 (53%),3.9 (52%),0.8 (59%),8.3,1,1.7,0,0,7,0,0,6.84
1324,1324,Eduart Rroca,25,22,70,1751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,292min,0.2,1.8,0.5,6,13%,0,0,03-Sep,33%,Feb-23,Apr-23,0,0,6,1,5,0,49.1,4,1.8,25.2 (74%),8.6 (83%),17.4 (66%),1.2 (44%),1.8 (50%),0.7 (28%),0,0.4,1.2,0.5,4,0.8,0.4,1,0,1,0.7 (52%),4.6 (47%),3.3 (45%),1.3 (52%),14.7,1.5,1.5,0,0,5,0,0,7.15
1325,1325,Halil Can Ayan,11,7,47,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522min,0.1,0.7,0.4,1,13%,0,0%,0/1,0%,01-Jun,0/2,0,1,0,0,0,0,23.7,1,0.6,11.6 (80%),4.3 (87%),7.5 (73%),0.9 (71%),0.8 (75%),0.2 (29%),0,0,1.3,0.5,1.8,0.5,0.1,0,0,0,1.1 (67%),3.4 (54%),3.2 (56%),0.2 (40%),5.8,0.7,0.8,0,0,0,0,0,6.86
1326,1326,Recep Taşbakır,7,0,29,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,0,0%,0,0%,0/1,0%,0/1,0/2,0,0,0,0,0,0,16,2,0.4,7.0 (83%),2.7 (90%),4.7 (66%),0.1 (33%),0.4 (60%),0.4 (25%),0,0,0.1,0,1.6,0.6,0,0,0,0,1.0 (41%),2.0 (33%),1.7 (32%),0.3 (50%),5.7,1.1,0.6,0,0,1,0,0,6.51
1327,1327,Moustapha Camara,28,26,71,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,399min,0.2,1.2,0.5,8,15%,0,0%,0,0%,May-30,0/4,0,1,4,0,6,0,29.6,5,0.5,11.3 (73%),3.6 (87%),7.9 (62%),0.3 (42%),0.1 (30%),0.3 (17%),0,0.4,0.6,0.5,2.2,0.4,0.3,0,0,0,1.0 (37%),4.7 (52%),3.2 (49%),1.5 (60%),10.4,0.8,1.6,0.4,0,3,0,0,6.82
1328,1328,Yılmaz Basravi,8,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.3,0,0,0%,0,0%,0,0%,0,0/2,0,0,0,0,0,0,8.4,0,0,2.3 (58%),0.8 (60%),1.5 (46%),0.1 (100%),0.0 (0%),0.0 (0%),0,0.1,0.4,0.1,0.6,0.1,0,0,0,1,0.5 (40%),1.1 (45%),1.0 (47%),0.1 (33%),4,0.3,0.1,0,0,0,0,0,6.33
1329,1329,Kristal Abazaj,13,4,33,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425min,0.1,0.4,0.2,1,20%,0,0,0,0%,01-Apr,0/1,0,0,1,1,0,0,13.3,1,0.3,5.5 (81%),2.2 (88%),3.5 (70%),0.4 (63%),0.2 (40%),0.2 (30%),0,0.2,0.2,0,0.9,0.2,0.5,0,0,0,0.3 (50%),1.4 (47%),1.2 (53%),0.2 (25%),3.8,0.2,0.7,0.2,0,2,0,0,6.68
1330,1330,Malaly Dembélé,25,14,50,1254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,179min,0.3,1.5,0.7,6,18%,0,0,0,0%,Jun-34,01-Apr,1,1,5,1,2,0,21.2,3,0.6,7.9 (68%),2.4 (78%),5.6 (62%),0.3 (44%),0.3 (50%),0.2 (27%),0,0.4,0.3,0.4,1.9,0.3,0.2,0,0,0,1.1 (60%),2.9 (40%),1.8 (38%),1.1 (43%),8.4,0.8,0.4,0.6,0,5,1,1,6.94
1331,1331,Görkem Bitin,21,5,31,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,328min,0.1,0.8,0.3,3,13%,0,0,0/1,0%,01-Dec,01-Apr,1,1,0,0,1,0,8.5,1,0.5,3.0 (69%),0.8 (94%),2.2 (63%),0.2 (80%),0.1 (40%),0.0 (0%),0,0,0.2,0.1,0.4,0,0.5,0,0,0,0.1 (50%),2.1 (50%),1.1 (53%),1.0 (47%),2.4,0.7,0.9,0.6,0,3,1,1,6.82
1332,1332,William Togui,9,4,37,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.6,0.2,0,0%,0,0%,0,0%,0/5,0,0,0,0,0,2,0,18.9,1,0.2,9.3 (76%),3.7 (87%),5.8 (66%),0.6 (83%),0.6 (83%),0.1 (14%),0,0.1,0.4,0.3,2.3,0.3,0,0,0,0,0.2 (25%),1.1 (30%),0.8 (29%),0.3 (33%),6.2,0.7,0.1,0.1,0,0,0,0,6.81
1333,1333,Mame Diouf,24,20,72,1735,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,145min,0.5,2.5,1.1,9,20%,0,0%,0,0%,Nov-55,01-May,5,2,5,1,2,0,27.1,1,0.7,9.4 (59%),2.5 (77%),6.8 (52%),0.3 (62%),0.3 (50%),0.0 (0%),0,0.2,0.9,0.3,1.3,0.3,0.9,0,0,0,0.2 (56%),7.5 (58%),2.2 (58%),5.3 (59%),9.9,0.8,1.3,0.5,0,4,0,0,7.33
1334,1334,Ekrem Kılıçarslan,24,24,89,2145,4,1.2,02-Feb,3.5 (75%),0.6 (88%),29,25,4,85,0,60,25,0,16,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,41.8,0,0.1,18.7 (64%),15.0 (82%),3.7 (34%),6.6 (40%),2.2 (50%),0.0 (0%),6,0,0.1,0,9.7,0,1.6,3,1,0,0.0 (0%),1.7 (100%),0.8 (100%),0.9 (100%),10.7,0,0.8,0,6.9,6,1,1,7.23
1335,1335,Ercüment Kafkasyalı,6,4,70,417,0,0.7,0,1.3 (67%),0.3 (100%),4,4,0,8,0,5,2,0,2,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,27.7,0,0,20.0 (90%),17.7 (96%),2.3 (61%),4.2 (68%),1.7 (91%),0.0 (0%),1,0,0.2,0,6,0,0.3,0,0,0,0.0 (0%),0.5 (100%),0.3 (100%),0.2 (100%),2.3,0,0.2,0,4,0,0,0,6.92
1336,1336,Ege Baran Sahillioğlu,2,2,68,135,0,2,0/1,1.5 (43%),0.5 (100%),4,3,1,3,0,2,1,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,27,0,0,12.0 (67%),10.5 (84%),1.5 (27%),3.5 (37%),1.0 (67%),0.0 (0%),0,0,0,0,4,0,2.5,0,0,1,0.0 (0%),1.0 (67%),0.0 (0%),1.0 (100%),6.5,0.5,0.5,0,6.5,0,0,0,6.25
1337,1337,Francis Nzaba,26,21,74,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0/1,0,0,0,0,0,0,0,46,0,0,33.1 (90%),24.3 (94%),8.8 (81%),2.2 (53%),0.7 (47%),0.1 (40%),4,0.8,1.1,0,3.3,0.2,3.1,1,0,0,0.2 (100%),3.3 (63%),1.9 (63%),1.4 (62%),4.3,0.8,0.6,0,0,4,0,0,6.84
1338,1338,Metehan Mert,22,21,87,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.1,0,1,0%,0,0%,0,0%,0/2,0,0,0,0,1,0,0,54.3,2,0.2,35.7 (83%),26.4 (91%),9.5 (67%),2.6 (41%),1.7 (46%),0.1 (67%),6,0.9,1.2,0,3.4,0.3,4.2,2,0,1,0.1 (25%),4.6 (63%),2.3 (65%),2.4 (61%),8.4,0.8,1,0,0,3,0,0,6.98
1339,1339,Sakıb Aytaç,23,17,64,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.1,0,0,0%,0,0%,0,0%,0/3,0,0,0,0,0,0,0,51.3,0,0.3,33.8 (80%),20.9 (90%),13.1 (68%),4.1 (46%),2.9 (49%),0.1 (25%),2,1.3,1,0.1,3.2,0.2,2.8,0,0,0,0.1 (75%),2.7 (61%),1.6 (67%),1.1 (53%),9.6,0.3,0.5,0,0,1,0,0,6.8
1340,1340,Eşref Korkmazoğlu,14,9,61,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.2,0.1,0,0%,0,0%,0,0%,0/1,0/2,0,0,0,0,0,0,41.9,1,0.4,18.4 (76%),10.2 (86%),8.4 (55%),1.1 (34%),1.1 (47%),0.3 (10%),2,1.1,1.9,0.1,3.4,0.1,1.9,0,2,0,0.3 (57%),3.9 (65%),2.9 (68%),1.1 (58%),10.6,0.9,0.6,0.1,0,1,0,0,7
1341,1341,Mücahid Albayrak,23,21,82,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.6,0.1,0,0%,0,0%,0/2,0%,0/4,0/10,0,0,0,1,0,0,53.2,5,1.1,24.1 (78%),11.8 (85%),13.7 (64%),1.9 (48%),1.8 (59%),1.3 (32%),3,0.9,1.4,0.1,2.6,0.6,2.1,0,0,0,0.3 (43%),3.5 (52%),2.3 (52%),1.2 (52%),12.3,1,0.6,0.1,0,1,0,1,6.85
1342,1342,Oğuz Ceylan,17,13,66,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,1,0%,0,0%,0/1,0%,0/1,0/5,0,0,0,0,1,0,49.2,2,0.4,22.2 (77%),12.8 (87%),9.8 (60%),2.4 (54%),1.9 (57%),0.4 (18%),2,1.4,1.8,0.2,2.1,0.8,1.5,1,1,0,0.3 (45%),4.6 (66%),3.0 (61%),1.6 (77%),11.3,0.6,1,0.2,0,4,0,1,6.81
1343,1343,Sefa Narin,11,6,45,492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492min,0.1,0.5,0.2,1,20%,0,0%,0,0%,01-Mar,0/2,0,0,1,0,0,0,31.1,0,0.4,19.6 (82%),11.3 (89%),8.4 (74%),0.7 (35%),1.0 (46%),0.0 (0%),0,0.6,1.7,0,2.5,0.3,0.8,0,0,0,0.3 (50%),2.9 (50%),2.5 (55%),0.5 (33%),5.5,1.3,0.5,0,0,1,0,0,6.83
1344,1344,Tugay Kacar,19,17,76,1438,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1438min,0.1,0.9,0.3,0,6%,0,0%,0,0%,0/5,01-Dec,0,0,1,0,1,0,48.1,2,0.3,28.8 (81%),16.7 (90%),12.2 (72%),2.1 (51%),1.5 (48%),0.1 (100%),0,1.3,1.5,0.3,5.7,1,1.5,0,0,0,1.1 (70%),5.9 (60%),3.9 (57%),1.9 (66%),9.2,1.4,1.4,0,0,6,0,0,6.9
1345,1345,Jair,8,6,73,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,42.8 (93%),0,0,3.8 (81%),0,0.3 (67%),0,0,0,0,7.6,2.1,1,4,0,0,0.8 (100%),5.0 (40%),0,0.4 (38%),0,1.5,1,0,0,2,0,0,6.88
1346,1346,Ryan Jack,18,15,75,1341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1341min,0.1,0.6,0.3,0,10%,0,0%,0,0%,01-May,0/5,0,0,1,0,0,0,56.2,2,0.6,41.0 (87%),20.4 (94%),20.7 (80%),1.6 (60%),1.4 (63%),0.2 (25%),0,0.6,1.2,0.5,4.9,0.4,0.9,0,0,0,0.8 (88%),2.7 (56%),2.5 (66%),0.2 (18%),8,0.6,0.6,0,0,5,0,0,6.99
1347,1347,Alper Karaman,24,18,64,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1532min,0,1,0.3,3,4%,0,0%,0,0%,01-Nov,0/13,0,0,1,0,2,0,33.8,4,0.8,19.1 (82%),8.0 (90%),11.5 (72%),1.0 (50%),0.7 (43%),0.5 (30%),0,0.5,1.2,0.3,3.8,0.5,0.6,0,0,1,0.5 (48%),2.8 (43%),2.1 (43%),0.8 (40%),7.8,1.1,0.5,0,0,2,0,0,6.8
